series_id                     	year	period	       value	footnote_codes
JTU000000NE0000000LDL         	2010	M01	         411	
JTU000000NE0000000LDL         	2010	M02	         272	
JTU000000NE0000000LDL         	2010	M03	         341	
JTU000000NE0000000LDL         	2010	M04	         256	
JTU000000NE0000000LDL         	2010	M05	         312	
JTU000000NE0000000LDL         	2010	M06	         383	
JTU000000NE0000000LDL         	2010	M07	         438	
JTU000000NE0000000LDL         	2010	M08	         427	
JTU000000NE0000000LDL         	2010	M09	         375	
JTU000000NE0000000LDL         	2010	M10	         421	
JTU000000NE0000000LDL         	2010	M11	         434	
JTU000000NE0000000LDL         	2010	M12	         432	
JTU000000NE0000000LDL         	2010	M13	        4502	
JTU000000NE0000000LDL         	2011	M01	         402	
JTU000000NE0000000LDL         	2011	M02	         272	
JTU000000NE0000000LDL         	2011	M03	         250	
JTU000000NE0000000LDL         	2011	M04	         331	
JTU000000NE0000000LDL         	2011	M05	         312	
JTU000000NE0000000LDL         	2011	M06	         346	
JTU000000NE0000000LDL         	2011	M07	         372	
JTU000000NE0000000LDL         	2011	M08	         387	
JTU000000NE0000000LDL         	2011	M09	         405	
JTU000000NE0000000LDL         	2011	M10	         363	
JTU000000NE0000000LDL         	2011	M11	         364	
JTU000000NE0000000LDL         	2011	M12	         382	
JTU000000NE0000000LDL         	2011	M13	        4186	
JTU000000NE0000000LDL         	2012	M01	         355	
JTU000000NE0000000LDL         	2012	M02	         254	
JTU000000NE0000000LDL         	2012	M03	         245	
JTU000000NE0000000LDL         	2012	M04	         320	
JTU000000NE0000000LDL         	2012	M05	         346	
JTU000000NE0000000LDL         	2012	M06	         303	
JTU000000NE0000000LDL         	2012	M07	         344	
JTU000000NE0000000LDL         	2012	M08	         360	
JTU000000NE0000000LDL         	2012	M09	         416	
JTU000000NE0000000LDL         	2012	M10	         395	
JTU000000NE0000000LDL         	2012	M11	         389	
JTU000000NE0000000LDL         	2012	M12	         379	
JTU000000NE0000000LDL         	2012	M13	        4106	
JTU000000NE0000000LDL         	2013	M01	         385	
JTU000000NE0000000LDL         	2013	M02	         220	
JTU000000NE0000000LDL         	2013	M03	         309	
JTU000000NE0000000LDL         	2013	M04	         321	
JTU000000NE0000000LDL         	2013	M05	         277	
JTU000000NE0000000LDL         	2013	M06	         347	
JTU000000NE0000000LDL         	2013	M07	         353	
JTU000000NE0000000LDL         	2013	M08	         427	
JTU000000NE0000000LDL         	2013	M09	         408	
JTU000000NE0000000LDL         	2013	M10	         312	
JTU000000NE0000000LDL         	2013	M11	         270	
JTU000000NE0000000LDL         	2013	M12	         395	
JTU000000NE0000000LDL         	2013	M13	        4024	
JTU000000NE0000000LDL         	2014	M01	         435	
JTU000000NE0000000LDL         	2014	M02	         207	
JTU000000NE0000000LDL         	2014	M03	         205	
JTU000000NE0000000LDL         	2014	M04	         278	
JTU000000NE0000000LDL         	2014	M05	         262	
JTU000000NE0000000LDL         	2014	M06	         293	
JTU000000NE0000000LDL         	2014	M07	         337	
JTU000000NE0000000LDL         	2014	M08	         358	
JTU000000NE0000000LDL         	2014	M09	         372	
JTU000000NE0000000LDL         	2014	M10	         369	
JTU000000NE0000000LDL         	2014	M11	         260	
JTU000000NE0000000LDL         	2014	M12	         482	
JTU000000NE0000000LDL         	2014	M13	        3858	
JTU000000NE0000000LDL         	2015	M01	         413	
JTU000000NE0000000LDL         	2015	M02	         202	
JTU000000NE0000000LDL         	2015	M03	         221	
JTU000000NE0000000LDL         	2015	M04	         271	
JTU000000NE0000000LDL         	2015	M05	         241	
JTU000000NE0000000LDL         	2015	M06	         288	
JTU000000NE0000000LDL         	2015	M07	         248	
JTU000000NE0000000LDL         	2015	M08	         430	
JTU000000NE0000000LDL         	2015	M09	         430	
JTU000000NE0000000LDL         	2015	M10	         311	
JTU000000NE0000000LDL         	2015	M11	         334	
JTU000000NE0000000LDL         	2015	M12	         418	
JTU000000NE0000000LDL         	2015	M13	        3807	
JTU000000NE0000000LDL         	2016	M01	         428	
JTU000000NE0000000LDL         	2016	M02	         243	
JTU000000NE0000000LDL         	2016	M03	         268	
JTU000000NE0000000LDL         	2016	M04	         337	
JTU000000NE0000000LDL         	2016	M05	         278	
JTU000000NE0000000LDL         	2016	M06	         330	
JTU000000NE0000000LDL         	2016	M07	         317	
JTU000000NE0000000LDL         	2016	M08	         436	
JTU000000NE0000000LDL         	2016	M09	         375	
JTU000000NE0000000LDL         	2016	M10	         298	
JTU000000NE0000000LDL         	2016	M11	         310	
JTU000000NE0000000LDL         	2016	M12	         411	
JTU000000NE0000000LDL         	2016	M13	        4031	
JTU000000NE0000000LDL         	2017	M01	         421	
JTU000000NE0000000LDL         	2017	M02	         281	
JTU000000NE0000000LDL         	2017	M03	         241	
JTU000000NE0000000LDL         	2017	M04	         271	
JTU000000NE0000000LDL         	2017	M05	         250	
JTU000000NE0000000LDL         	2017	M06	         342	
JTU000000NE0000000LDL         	2017	M07	         338	
JTU000000NE0000000LDL         	2017	M08	         470	
JTU000000NE0000000LDL         	2017	M09	         501	
JTU000000NE0000000LDL         	2017	M10	         306	
JTU000000NE0000000LDL         	2017	M11	         361	
JTU000000NE0000000LDL         	2017	M12	         348	
JTU000000NE0000000LDL         	2017	M13	        4130	
JTU000000NE0000000LDL         	2018	M01	         479	
JTU000000NE0000000LDL         	2018	M02	         201	
JTU000000NE0000000LDL         	2018	M03	         266	
JTU000000NE0000000LDL         	2018	M04	         242	
JTU000000NE0000000LDL         	2018	M05	         234	
JTU000000NE0000000LDL         	2018	M06	         339	
JTU000000NE0000000LDL         	2018	M07	         311	
JTU000000NE0000000LDL         	2018	M08	         412	
JTU000000NE0000000LDL         	2018	M09	         424	
JTU000000NE0000000LDL         	2018	M10	         320	
JTU000000NE0000000LDL         	2018	M11	         324	
JTU000000NE0000000LDL         	2018	M12	         376	
JTU000000NE0000000LDL         	2018	M13	        3928	
JTU000000NE0000000LDL         	2019	M01	         368	
JTU000000NE0000000LDL         	2019	M02	         178	
JTU000000NE0000000LDL         	2019	M03	         214	
JTU000000NE0000000LDL         	2019	M04	         300	
JTU000000NE0000000LDL         	2019	M05	         264	
JTU000000NE0000000LDL         	2019	M06	         349	
JTU000000NE0000000LDL         	2019	M07	         292	
JTU000000NE0000000LDL         	2019	M08	         414	
JTU000000NE0000000LDL         	2019	M09	         437	
JTU000000NE0000000LDL         	2019	M10	         368	
JTU000000NE0000000LDL         	2019	M11	         380	
JTU000000NE0000000LDL         	2019	M12	         425	
JTU000000NE0000000LDL         	2019	M13	        3989	
JTU000000NE0000000LDL         	2020	M01	         459	C
JTU000000NE0000000LDL         	2020	M02	         218	
JTU000000NE0000000LDL         	2020	M03	        2270	
JTU000000NE0000000LDL         	2020	M04	        1463	
JTU000000NE0000000LDL         	2020	M05	         336	
JTU000000NE0000000LDL         	2020	M06	         408	
JTU000000NE0000000LDL         	2020	M07	         266	
JTU000000NE0000000LDL         	2020	M08	         317	
JTU000000NE0000000LDL         	2020	M09	         259	P
JTU000000NE0000000LDR         	2000	M12	         1.5	
JTU000000NE0000000LDR         	2001	M01	         2.0	
JTU000000NE0000000LDR         	2001	M02	         1.0	
JTU000000NE0000000LDR         	2001	M03	         1.4	
JTU000000NE0000000LDR         	2001	M04	         1.5	
JTU000000NE0000000LDR         	2001	M05	         1.0	
JTU000000NE0000000LDR         	2001	M06	         1.2	
JTU000000NE0000000LDR         	2001	M07	         1.7	
JTU000000NE0000000LDR         	2001	M08	         1.7	
JTU000000NE0000000LDR         	2001	M09	         1.7	
JTU000000NE0000000LDR         	2001	M10	         1.9	
JTU000000NE0000000LDR         	2001	M11	         1.7	
JTU000000NE0000000LDR         	2001	M12	         1.6	
JTU000000NE0000000LDR         	2001	M13	        18.4	
JTU000000NE0000000LDR         	2002	M01	         1.9	
JTU000000NE0000000LDR         	2002	M02	         1.1	
JTU000000NE0000000LDR         	2002	M03	         1.0	
JTU000000NE0000000LDR         	2002	M04	         1.3	
JTU000000NE0000000LDR         	2002	M05	         1.0	
JTU000000NE0000000LDR         	2002	M06	         1.6	
JTU000000NE0000000LDR         	2002	M07	         1.6	
JTU000000NE0000000LDR         	2002	M08	         1.8	
JTU000000NE0000000LDR         	2002	M09	         1.8	
JTU000000NE0000000LDR         	2002	M10	         1.5	
JTU000000NE0000000LDR         	2002	M11	         1.5	
JTU000000NE0000000LDR         	2002	M12	         1.7	
JTU000000NE0000000LDR         	2002	M13	        17.9	
JTU000000NE0000000LDR         	2003	M01	         2.2	
JTU000000NE0000000LDR         	2003	M02	         1.1	
JTU000000NE0000000LDR         	2003	M03	         1.0	
JTU000000NE0000000LDR         	2003	M04	         1.3	
JTU000000NE0000000LDR         	2003	M05	         1.3	
JTU000000NE0000000LDR         	2003	M06	         1.5	
JTU000000NE0000000LDR         	2003	M07	         1.7	
JTU000000NE0000000LDR         	2003	M08	         1.8	
JTU000000NE0000000LDR         	2003	M09	         1.9	
JTU000000NE0000000LDR         	2003	M10	         1.8	
JTU000000NE0000000LDR         	2003	M11	         1.4	
JTU000000NE0000000LDR         	2003	M12	         1.9	
JTU000000NE0000000LDR         	2003	M13	        18.7	
JTU000000NE0000000LDR         	2004	M01	         2.1	
JTU000000NE0000000LDR         	2004	M02	         1.2	
JTU000000NE0000000LDR         	2004	M03	         1.2	
JTU000000NE0000000LDR         	2004	M04	         1.7	
JTU000000NE0000000LDR         	2004	M05	         0.9	
JTU000000NE0000000LDR         	2004	M06	         1.5	
JTU000000NE0000000LDR         	2004	M07	         1.4	
JTU000000NE0000000LDR         	2004	M08	         1.7	
JTU000000NE0000000LDR         	2004	M09	         2.0	
JTU000000NE0000000LDR         	2004	M10	         1.6	
JTU000000NE0000000LDR         	2004	M11	         1.7	
JTU000000NE0000000LDR         	2004	M12	         2.0	
JTU000000NE0000000LDR         	2004	M13	        19.1	
JTU000000NE0000000LDR         	2005	M01	         2.0	
JTU000000NE0000000LDR         	2005	M02	         1.1	
JTU000000NE0000000LDR         	2005	M03	         1.3	
JTU000000NE0000000LDR         	2005	M04	         1.5	
JTU000000NE0000000LDR         	2005	M05	         1.0	
JTU000000NE0000000LDR         	2005	M06	         1.6	
JTU000000NE0000000LDR         	2005	M07	         1.2	
JTU000000NE0000000LDR         	2005	M08	         1.6	
JTU000000NE0000000LDR         	2005	M09	         1.8	
JTU000000NE0000000LDR         	2005	M10	         1.4	
JTU000000NE0000000LDR         	2005	M11	         1.2	
JTU000000NE0000000LDR         	2005	M12	         1.6	
JTU000000NE0000000LDR         	2005	M13	        17.5	
JTU000000NE0000000LDR         	2006	M01	         1.6	
JTU000000NE0000000LDR         	2006	M02	         1.1	
JTU000000NE0000000LDR         	2006	M03	         0.8	
JTU000000NE0000000LDR         	2006	M04	         1.1	
JTU000000NE0000000LDR         	2006	M05	         1.1	
JTU000000NE0000000LDR         	2006	M06	         1.2	
JTU000000NE0000000LDR         	2006	M07	         1.4	
JTU000000NE0000000LDR         	2006	M08	         1.1	
JTU000000NE0000000LDR         	2006	M09	         1.4	
JTU000000NE0000000LDR         	2006	M10	         1.8	
JTU000000NE0000000LDR         	2006	M11	         1.0	
JTU000000NE0000000LDR         	2006	M12	         1.5	
JTU000000NE0000000LDR         	2006	M13	        15.1	
JTU000000NE0000000LDR         	2007	M01	         1.9	
JTU000000NE0000000LDR         	2007	M02	         1.1	
JTU000000NE0000000LDR         	2007	M03	         0.9	
JTU000000NE0000000LDR         	2007	M04	         1.3	
JTU000000NE0000000LDR         	2007	M05	         1.0	
JTU000000NE0000000LDR         	2007	M06	         0.9	
JTU000000NE0000000LDR         	2007	M07	         1.1	
JTU000000NE0000000LDR         	2007	M08	         1.8	
JTU000000NE0000000LDR         	2007	M09	         1.5	
JTU000000NE0000000LDR         	2007	M10	         1.5	
JTU000000NE0000000LDR         	2007	M11	         1.6	
JTU000000NE0000000LDR         	2007	M12	         1.5	
JTU000000NE0000000LDR         	2007	M13	        16.1	
JTU000000NE0000000LDR         	2008	M01	         1.8	
JTU000000NE0000000LDR         	2008	M02	         1.2	
JTU000000NE0000000LDR         	2008	M03	         1.1	
JTU000000NE0000000LDR         	2008	M04	         1.0	
JTU000000NE0000000LDR         	2008	M05	         1.1	
JTU000000NE0000000LDR         	2008	M06	         1.4	
JTU000000NE0000000LDR         	2008	M07	         1.4	
JTU000000NE0000000LDR         	2008	M08	         2.0	
JTU000000NE0000000LDR         	2008	M09	         1.6	
JTU000000NE0000000LDR         	2008	M10	         1.3	
JTU000000NE0000000LDR         	2008	M11	         1.4	
JTU000000NE0000000LDR         	2008	M12	         2.0	
JTU000000NE0000000LDR         	2008	M13	        17.4	
JTU000000NE0000000LDR         	2009	M01	         2.3	
JTU000000NE0000000LDR         	2009	M02	         1.4	
JTU000000NE0000000LDR         	2009	M03	         1.4	
JTU000000NE0000000LDR         	2009	M04	         1.6	
JTU000000NE0000000LDR         	2009	M05	         1.5	
JTU000000NE0000000LDR         	2009	M06	         1.9	
JTU000000NE0000000LDR         	2009	M07	         1.6	
JTU000000NE0000000LDR         	2009	M08	         2.1	
JTU000000NE0000000LDR         	2009	M09	         1.9	
JTU000000NE0000000LDR         	2009	M10	         1.6	
JTU000000NE0000000LDR         	2009	M11	         1.6	
JTU000000NE0000000LDR         	2009	M12	         2.0	
JTU000000NE0000000LDR         	2009	M13	        20.9	
JTU000000NE0000000LDR         	2010	M01	         1.7	
JTU000000NE0000000LDR         	2010	M02	         1.1	
JTU000000NE0000000LDR         	2010	M03	         1.4	
JTU000000NE0000000LDR         	2010	M04	         1.0	
JTU000000NE0000000LDR         	2010	M05	         1.3	
JTU000000NE0000000LDR         	2010	M06	         1.5	
JTU000000NE0000000LDR         	2010	M07	         1.8	
JTU000000NE0000000LDR         	2010	M08	         1.7	
JTU000000NE0000000LDR         	2010	M09	         1.5	
JTU000000NE0000000LDR         	2010	M10	         1.7	
JTU000000NE0000000LDR         	2010	M11	         1.7	
JTU000000NE0000000LDR         	2010	M12	         1.7	
JTU000000NE0000000LDR         	2010	M13	        18.1	
JTU000000NE0000000LDR         	2011	M01	         1.6	
JTU000000NE0000000LDR         	2011	M02	         1.1	
JTU000000NE0000000LDR         	2011	M03	         1.0	
JTU000000NE0000000LDR         	2011	M04	         1.3	
JTU000000NE0000000LDR         	2011	M05	         1.2	
JTU000000NE0000000LDR         	2011	M06	         1.4	
JTU000000NE0000000LDR         	2011	M07	         1.5	
JTU000000NE0000000LDR         	2011	M08	         1.5	
JTU000000NE0000000LDR         	2011	M09	         1.6	
JTU000000NE0000000LDR         	2011	M10	         1.4	
JTU000000NE0000000LDR         	2011	M11	         1.4	
JTU000000NE0000000LDR         	2011	M12	         1.5	
JTU000000NE0000000LDR         	2011	M13	        16.7	
JTU000000NE0000000LDR         	2012	M01	         1.4	
JTU000000NE0000000LDR         	2012	M02	         1.0	
JTU000000NE0000000LDR         	2012	M03	         1.0	
JTU000000NE0000000LDR         	2012	M04	         1.3	
JTU000000NE0000000LDR         	2012	M05	         1.4	
JTU000000NE0000000LDR         	2012	M06	         1.2	
JTU000000NE0000000LDR         	2012	M07	         1.4	
JTU000000NE0000000LDR         	2012	M08	         1.4	
JTU000000NE0000000LDR         	2012	M09	         1.6	
JTU000000NE0000000LDR         	2012	M10	         1.6	
JTU000000NE0000000LDR         	2012	M11	         1.5	
JTU000000NE0000000LDR         	2012	M12	         1.5	
JTU000000NE0000000LDR         	2012	M13	        16.3	
JTU000000NE0000000LDR         	2013	M01	         1.5	
JTU000000NE0000000LDR         	2013	M02	         0.9	
JTU000000NE0000000LDR         	2013	M03	         1.2	
JTU000000NE0000000LDR         	2013	M04	         1.3	
JTU000000NE0000000LDR         	2013	M05	         1.1	
JTU000000NE0000000LDR         	2013	M06	         1.4	
JTU000000NE0000000LDR         	2013	M07	         1.4	
JTU000000NE0000000LDR         	2013	M08	         1.7	
JTU000000NE0000000LDR         	2013	M09	         1.6	
JTU000000NE0000000LDR         	2013	M10	         1.2	
JTU000000NE0000000LDR         	2013	M11	         1.0	
JTU000000NE0000000LDR         	2013	M12	         1.5	
JTU000000NE0000000LDR         	2013	M13	        15.8	
JTU000000NE0000000LDR         	2014	M01	         1.7	
JTU000000NE0000000LDR         	2014	M02	         0.8	
JTU000000NE0000000LDR         	2014	M03	         0.8	
JTU000000NE0000000LDR         	2014	M04	         1.1	
JTU000000NE0000000LDR         	2014	M05	         1.0	
JTU000000NE0000000LDR         	2014	M06	         1.1	
JTU000000NE0000000LDR         	2014	M07	         1.3	
JTU000000NE0000000LDR         	2014	M08	         1.4	
JTU000000NE0000000LDR         	2014	M09	         1.4	
JTU000000NE0000000LDR         	2014	M10	         1.4	
JTU000000NE0000000LDR         	2014	M11	         1.0	
JTU000000NE0000000LDR         	2014	M12	         1.8	
JTU000000NE0000000LDR         	2014	M13	        15.0	
JTU000000NE0000000LDR         	2015	M01	         1.6	
JTU000000NE0000000LDR         	2015	M02	         0.8	
JTU000000NE0000000LDR         	2015	M03	         0.9	
JTU000000NE0000000LDR         	2015	M04	         1.0	
JTU000000NE0000000LDR         	2015	M05	         0.9	
JTU000000NE0000000LDR         	2015	M06	         1.1	
JTU000000NE0000000LDR         	2015	M07	         1.0	
JTU000000NE0000000LDR         	2015	M08	         1.6	
JTU000000NE0000000LDR         	2015	M09	         1.6	
JTU000000NE0000000LDR         	2015	M10	         1.2	
JTU000000NE0000000LDR         	2015	M11	         1.3	
JTU000000NE0000000LDR         	2015	M12	         1.6	
JTU000000NE0000000LDR         	2015	M13	        14.5	
JTU000000NE0000000LDR         	2016	M01	         1.6	
JTU000000NE0000000LDR         	2016	M02	         0.9	
JTU000000NE0000000LDR         	2016	M03	         1.0	
JTU000000NE0000000LDR         	2016	M04	         1.3	
JTU000000NE0000000LDR         	2016	M05	         1.0	
JTU000000NE0000000LDR         	2016	M06	         1.2	
JTU000000NE0000000LDR         	2016	M07	         1.2	
JTU000000NE0000000LDR         	2016	M08	         1.6	
JTU000000NE0000000LDR         	2016	M09	         1.4	
JTU000000NE0000000LDR         	2016	M10	         1.1	
JTU000000NE0000000LDR         	2016	M11	         1.1	
JTU000000NE0000000LDR         	2016	M12	         1.5	
JTU000000NE0000000LDR         	2016	M13	        15.2	
JTU000000NE0000000LDR         	2017	M01	         1.6	
JTU000000NE0000000LDR         	2017	M02	         1.1	
JTU000000NE0000000LDR         	2017	M03	         0.9	
JTU000000NE0000000LDR         	2017	M04	         1.0	
JTU000000NE0000000LDR         	2017	M05	         0.9	
JTU000000NE0000000LDR         	2017	M06	         1.3	
JTU000000NE0000000LDR         	2017	M07	         1.3	
JTU000000NE0000000LDR         	2017	M08	         1.7	
JTU000000NE0000000LDR         	2017	M09	         1.9	
JTU000000NE0000000LDR         	2017	M10	         1.1	
JTU000000NE0000000LDR         	2017	M11	         1.3	
JTU000000NE0000000LDR         	2017	M12	         1.3	
JTU000000NE0000000LDR         	2017	M13	        15.3	
JTU000000NE0000000LDR         	2018	M01	         1.8	
JTU000000NE0000000LDR         	2018	M02	         0.7	
JTU000000NE0000000LDR         	2018	M03	         1.0	
JTU000000NE0000000LDR         	2018	M04	         0.9	
JTU000000NE0000000LDR         	2018	M05	         0.9	
JTU000000NE0000000LDR         	2018	M06	         1.2	
JTU000000NE0000000LDR         	2018	M07	         1.1	
JTU000000NE0000000LDR         	2018	M08	         1.5	
JTU000000NE0000000LDR         	2018	M09	         1.6	
JTU000000NE0000000LDR         	2018	M10	         1.2	
JTU000000NE0000000LDR         	2018	M11	         1.2	
JTU000000NE0000000LDR         	2018	M12	         1.4	
JTU000000NE0000000LDR         	2018	M13	        14.4	
JTU000000NE0000000LDR         	2019	M01	         1.4	
JTU000000NE0000000LDR         	2019	M02	         0.7	
JTU000000NE0000000LDR         	2019	M03	         0.8	
JTU000000NE0000000LDR         	2019	M04	         1.1	
JTU000000NE0000000LDR         	2019	M05	         1.0	
JTU000000NE0000000LDR         	2019	M06	         1.3	
JTU000000NE0000000LDR         	2019	M07	         1.1	
JTU000000NE0000000LDR         	2019	M08	         1.5	
JTU000000NE0000000LDR         	2019	M09	         1.6	
JTU000000NE0000000LDR         	2019	M10	         1.3	
JTU000000NE0000000LDR         	2019	M11	         1.4	
JTU000000NE0000000LDR         	2019	M12	         1.5	
JTU000000NE0000000LDR         	2019	M13	        14.4	
JTU000000NE0000000LDR         	2020	M01	         1.7	C
JTU000000NE0000000LDR         	2020	M02	         0.8	
JTU000000NE0000000LDR         	2020	M03	         8.2	
JTU000000NE0000000LDR         	2020	M04	         6.1	
JTU000000NE0000000LDR         	2020	M05	         1.4	
JTU000000NE0000000LDR         	2020	M06	         1.6	
JTU000000NE0000000LDR         	2020	M07	         1.0	
JTU000000NE0000000LDR         	2020	M08	         1.2	
JTU000000NE0000000LDR         	2020	M09	         1.0	P
JTU000000SO0000000LDL         	2000	M12	         653	
JTU000000SO0000000LDL         	2001	M01	         930	
JTU000000SO0000000LDL         	2001	M02	         454	
JTU000000SO0000000LDL         	2001	M03	         488	
JTU000000SO0000000LDL         	2001	M04	         606	
JTU000000SO0000000LDL         	2001	M05	         537	
JTU000000SO0000000LDL         	2001	M06	         650	
JTU000000SO0000000LDL         	2001	M07	         724	
JTU000000SO0000000LDL         	2001	M08	         690	
JTU000000SO0000000LDL         	2001	M09	         613	
JTU000000SO0000000LDL         	2001	M10	         876	
JTU000000SO0000000LDL         	2001	M11	         754	
JTU000000SO0000000LDL         	2001	M12	         738	
JTU000000SO0000000LDL         	2001	M13	        8060	
JTU000000SO0000000LDL         	2002	M01	         922	
JTU000000SO0000000LDL         	2002	M02	         573	
JTU000000SO0000000LDL         	2002	M03	         556	
JTU000000SO0000000LDL         	2002	M04	         671	
JTU000000SO0000000LDL         	2002	M05	         647	
JTU000000SO0000000LDL         	2002	M06	         627	
JTU000000SO0000000LDL         	2002	M07	         799	
JTU000000SO0000000LDL         	2002	M08	         717	
JTU000000SO0000000LDL         	2002	M09	         634	
JTU000000SO0000000LDL         	2002	M10	         770	
JTU000000SO0000000LDL         	2002	M11	         583	
JTU000000SO0000000LDL         	2002	M12	         747	
JTU000000SO0000000LDL         	2002	M13	        8246	
JTU000000SO0000000LDL         	2003	M01	        1044	
JTU000000SO0000000LDL         	2003	M02	         579	
JTU000000SO0000000LDL         	2003	M03	         547	
JTU000000SO0000000LDL         	2003	M04	         766	
JTU000000SO0000000LDL         	2003	M05	         673	
JTU000000SO0000000LDL         	2003	M06	         740	
JTU000000SO0000000LDL         	2003	M07	         769	
JTU000000SO0000000LDL         	2003	M08	         900	
JTU000000SO0000000LDL         	2003	M09	         697	
JTU000000SO0000000LDL         	2003	M10	         783	
JTU000000SO0000000LDL         	2003	M11	         596	
JTU000000SO0000000LDL         	2003	M12	         743	
JTU000000SO0000000LDL         	2003	M13	        8837	
JTU000000SO0000000LDL         	2004	M01	         919	
JTU000000SO0000000LDL         	2004	M02	         581	
JTU000000SO0000000LDL         	2004	M03	         539	
JTU000000SO0000000LDL         	2004	M04	         736	
JTU000000SO0000000LDL         	2004	M05	         703	
JTU000000SO0000000LDL         	2004	M06	         629	
JTU000000SO0000000LDL         	2004	M07	         640	
JTU000000SO0000000LDL         	2004	M08	         788	
JTU000000SO0000000LDL         	2004	M09	         594	
JTU000000SO0000000LDL         	2004	M10	         761	
JTU000000SO0000000LDL         	2004	M11	         600	
JTU000000SO0000000LDL         	2004	M12	         736	
JTU000000SO0000000LDL         	2004	M13	        8226	
JTU000000SO0000000LDL         	2005	M01	         919	
JTU000000SO0000000LDL         	2005	M02	         623	
JTU000000SO0000000LDL         	2005	M03	         669	
JTU000000SO0000000LDL         	2005	M04	         718	
JTU000000SO0000000LDL         	2005	M05	         702	
JTU000000SO0000000LDL         	2005	M06	         663	
JTU000000SO0000000LDL         	2005	M07	         705	
JTU000000SO0000000LDL         	2005	M08	         691	
JTU000000SO0000000LDL         	2005	M09	         661	
JTU000000SO0000000LDL         	2005	M10	         721	
JTU000000SO0000000LDL         	2005	M11	         515	
JTU000000SO0000000LDL         	2005	M12	         765	
JTU000000SO0000000LDL         	2005	M13	        8352	
JTU000000SO0000000LDL         	2006	M01	         750	
JTU000000SO0000000LDL         	2006	M02	         529	
JTU000000SO0000000LDL         	2006	M03	         552	
JTU000000SO0000000LDL         	2006	M04	         684	
JTU000000SO0000000LDL         	2006	M05	         635	
JTU000000SO0000000LDL         	2006	M06	         644	
JTU000000SO0000000LDL         	2006	M07	         674	
JTU000000SO0000000LDL         	2006	M08	         738	
JTU000000SO0000000LDL         	2006	M09	         665	
JTU000000SO0000000LDL         	2006	M10	         685	
JTU000000SO0000000LDL         	2006	M11	         747	
JTU000000SO0000000LDL         	2006	M12	         707	
JTU000000SO0000000LDL         	2006	M13	        8010	
JTU000000SO0000000LDL         	2007	M01	         867	
JTU000000SO0000000LDL         	2007	M02	         558	
JTU000000SO0000000LDL         	2007	M03	         585	
JTU000000SO0000000LDL         	2007	M04	         762	
JTU000000SO0000000LDL         	2007	M05	         668	
JTU000000SO0000000LDL         	2007	M06	         647	
JTU000000SO0000000LDL         	2007	M07	         724	
JTU000000SO0000000LDL         	2007	M08	         756	
JTU000000SO0000000LDL         	2007	M09	         862	
JTU000000SO0000000LDL         	2007	M10	         747	
JTU000000SO0000000LDL         	2007	M11	         616	
JTU000000SO0000000LDL         	2007	M12	         784	
JTU000000SO0000000LDL         	2007	M13	        8576	
JTU000000SO0000000LDL         	2008	M01	         867	
JTU000000SO0000000LDL         	2008	M02	         571	
JTU000000SO0000000LDL         	2008	M03	         531	
JTU000000SO0000000LDL         	2008	M04	         735	
JTU000000SO0000000LDL         	2008	M05	         659	
JTU000000SO0000000LDL         	2008	M06	         771	
JTU000000SO0000000LDL         	2008	M07	         793	
JTU000000SO0000000LDL         	2008	M08	         814	
JTU000000SO0000000LDL         	2008	M09	         695	
JTU000000SO0000000LDL         	2008	M10	         800	
JTU000000SO0000000LDL         	2008	M11	         836	
JTU000000SO0000000LDL         	2008	M12	        1005	
JTU000000SO0000000LDL         	2008	M13	        9077	
JTU000000SO0000000LDL         	2009	M01	        1169	
JTU000000SO0000000LDL         	2009	M02	         789	
JTU000000SO0000000LDL         	2009	M03	         733	
JTU000000SO0000000LDL         	2009	M04	         914	
JTU000000SO0000000LDL         	2009	M05	         715	
JTU000000SO0000000LDL         	2009	M06	         746	
JTU000000SO0000000LDL         	2009	M07	         826	
JTU000000SO0000000LDL         	2009	M08	         753	
JTU000000SO0000000LDL         	2009	M09	         752	
JTU000000SO0000000LDL         	2009	M10	         784	
JTU000000SO0000000LDL         	2009	M11	         727	
JTU000000SO0000000LDL         	2009	M12	         720	
JTU000000SO0000000LDL         	2009	M13	        9628	
JTU000000SO0000000LDL         	2010	M01	         760	
JTU000000SO0000000LDL         	2010	M02	         525	
JTU000000SO0000000LDL         	2010	M03	         496	
JTU000000SO0000000LDL         	2010	M04	         581	
JTU000000SO0000000LDL         	2010	M05	         595	
JTU000000SO0000000LDL         	2010	M06	         748	
JTU000000SO0000000LDL         	2010	M07	         729	
JTU000000SO0000000LDL         	2010	M08	         739	
JTU000000SO0000000LDL         	2010	M09	         580	
JTU000000SO0000000LDL         	2010	M10	         614	
JTU000000SO0000000LDL         	2010	M11	         544	
JTU000000SO0000000LDL         	2010	M12	         695	
JTU000000SO0000000LDL         	2010	M13	        7606	
JTU000000SO0000000LDL         	2011	M01	         914	
JTU000000SO0000000LDL         	2011	M02	         548	
JTU000000SO0000000LDL         	2011	M03	         554	
JTU000000SO0000000LDL         	2011	M04	         588	
JTU000000SO0000000LDL         	2011	M05	         649	
JTU000000SO0000000LDL         	2011	M06	         612	
JTU000000SO0000000LDL         	2011	M07	         681	
JTU000000SO0000000LDL         	2011	M08	         767	
JTU000000SO0000000LDL         	2011	M09	         644	
JTU000000SO0000000LDL         	2011	M10	         695	
