series_id                     	year	period	       value	footnote_codes
JTU000000SO0000000OSR         	2004	M08	         0.3	
JTU000000SO0000000OSR         	2004	M09	         0.3	
JTU000000SO0000000OSR         	2004	M10	         0.3	
JTU000000SO0000000OSR         	2004	M11	         0.2	
JTU000000SO0000000OSR         	2004	M12	         0.2	
JTU000000SO0000000OSR         	2004	M13	         3.0	
JTU000000SO0000000OSR         	2005	M01	         0.3	
JTU000000SO0000000OSR         	2005	M02	         0.2	
JTU000000SO0000000OSR         	2005	M03	         0.2	
JTU000000SO0000000OSR         	2005	M04	         0.2	
JTU000000SO0000000OSR         	2005	M05	         0.2	
JTU000000SO0000000OSR         	2005	M06	         0.3	
JTU000000SO0000000OSR         	2005	M07	         0.3	
JTU000000SO0000000OSR         	2005	M08	         0.3	
JTU000000SO0000000OSR         	2005	M09	         0.2	
JTU000000SO0000000OSR         	2005	M10	         0.2	
JTU000000SO0000000OSR         	2005	M11	         0.2	
JTU000000SO0000000OSR         	2005	M12	         0.3	
JTU000000SO0000000OSR         	2005	M13	         2.8	
JTU000000SO0000000OSR         	2006	M01	         0.3	
JTU000000SO0000000OSR         	2006	M02	         0.2	
JTU000000SO0000000OSR         	2006	M03	         0.2	
JTU000000SO0000000OSR         	2006	M04	         0.4	
JTU000000SO0000000OSR         	2006	M05	         0.3	
JTU000000SO0000000OSR         	2006	M06	         0.3	
JTU000000SO0000000OSR         	2006	M07	         0.4	
JTU000000SO0000000OSR         	2006	M08	         0.3	
JTU000000SO0000000OSR         	2006	M09	         0.2	
JTU000000SO0000000OSR         	2006	M10	         0.4	
JTU000000SO0000000OSR         	2006	M11	         0.2	
JTU000000SO0000000OSR         	2006	M12	         0.3	
JTU000000SO0000000OSR         	2006	M13	         3.5	
JTU000000SO0000000OSR         	2007	M01	         0.3	
JTU000000SO0000000OSR         	2007	M02	         0.2	
JTU000000SO0000000OSR         	2007	M03	         0.3	
JTU000000SO0000000OSR         	2007	M04	         0.3	
JTU000000SO0000000OSR         	2007	M05	         0.2	
JTU000000SO0000000OSR         	2007	M06	         0.3	
JTU000000SO0000000OSR         	2007	M07	         0.3	
JTU000000SO0000000OSR         	2007	M08	         0.2	
JTU000000SO0000000OSR         	2007	M09	         0.2	
JTU000000SO0000000OSR         	2007	M10	         0.2	
JTU000000SO0000000OSR         	2007	M11	         0.2	
JTU000000SO0000000OSR         	2007	M12	         0.2	
JTU000000SO0000000OSR         	2007	M13	         2.9	
JTU000000SO0000000OSR         	2008	M01	         0.2	
JTU000000SO0000000OSR         	2008	M02	         0.2	
JTU000000SO0000000OSR         	2008	M03	         0.2	
JTU000000SO0000000OSR         	2008	M04	         0.3	
JTU000000SO0000000OSR         	2008	M05	         0.2	
JTU000000SO0000000OSR         	2008	M06	         0.2	
JTU000000SO0000000OSR         	2008	M07	         0.2	
JTU000000SO0000000OSR         	2008	M08	         0.3	
JTU000000SO0000000OSR         	2008	M09	         0.2	
JTU000000SO0000000OSR         	2008	M10	         0.3	
JTU000000SO0000000OSR         	2008	M11	         0.2	
JTU000000SO0000000OSR         	2008	M12	         0.2	
JTU000000SO0000000OSR         	2008	M13	         2.8	
JTU000000SO0000000OSR         	2009	M01	         0.3	
JTU000000SO0000000OSR         	2009	M02	         0.2	
JTU000000SO0000000OSR         	2009	M03	         0.2	
JTU000000SO0000000OSR         	2009	M04	         0.3	
JTU000000SO0000000OSR         	2009	M05	         0.2	
JTU000000SO0000000OSR         	2009	M06	         0.2	
JTU000000SO0000000OSR         	2009	M07	         0.2	
JTU000000SO0000000OSR         	2009	M08	         0.3	
JTU000000SO0000000OSR         	2009	M09	         0.2	
JTU000000SO0000000OSR         	2009	M10	         0.2	
JTU000000SO0000000OSR         	2009	M11	         0.2	
JTU000000SO0000000OSR         	2009	M12	         0.2	
JTU000000SO0000000OSR         	2009	M13	         2.8	
JTU000000SO0000000OSR         	2010	M01	         0.3	
JTU000000SO0000000OSR         	2010	M02	         0.2	
JTU000000SO0000000OSR         	2010	M03	         0.2	
JTU000000SO0000000OSR         	2010	M04	         0.2	
JTU000000SO0000000OSR         	2010	M05	         0.3	
JTU000000SO0000000OSR         	2010	M06	         0.3	
JTU000000SO0000000OSR         	2010	M07	         0.3	
JTU000000SO0000000OSR         	2010	M08	         0.3	
JTU000000SO0000000OSR         	2010	M09	         0.2	
JTU000000SO0000000OSR         	2010	M10	         0.2	
JTU000000SO0000000OSR         	2010	M11	         0.2	
JTU000000SO0000000OSR         	2010	M12	         0.2	
JTU000000SO0000000OSR         	2010	M13	         2.9	
JTU000000SO0000000OSR         	2011	M01	         0.3	
JTU000000SO0000000OSR         	2011	M02	         0.3	
JTU000000SO0000000OSR         	2011	M03	         0.2	
JTU000000SO0000000OSR         	2011	M04	         0.2	
JTU000000SO0000000OSR         	2011	M05	         0.2	
JTU000000SO0000000OSR         	2011	M06	         0.3	
JTU000000SO0000000OSR         	2011	M07	         0.3	
JTU000000SO0000000OSR         	2011	M08	         0.2	
JTU000000SO0000000OSR         	2011	M09	         0.2	
JTU000000SO0000000OSR         	2011	M10	         0.2	
JTU000000SO0000000OSR         	2011	M11	         0.2	
JTU000000SO0000000OSR         	2011	M12	         0.2	
JTU000000SO0000000OSR         	2011	M13	         2.9	
JTU000000SO0000000OSR         	2012	M01	         0.3	
JTU000000SO0000000OSR         	2012	M02	         0.2	
JTU000000SO0000000OSR         	2012	M03	         0.2	
JTU000000SO0000000OSR         	2012	M04	         0.2	
JTU000000SO0000000OSR         	2012	M05	         0.2	
JTU000000SO0000000OSR         	2012	M06	         0.3	
JTU000000SO0000000OSR         	2012	M07	         0.3	
JTU000000SO0000000OSR         	2012	M08	         0.2	
JTU000000SO0000000OSR         	2012	M09	         0.2	
JTU000000SO0000000OSR         	2012	M10	         0.2	
JTU000000SO0000000OSR         	2012	M11	         0.2	
JTU000000SO0000000OSR         	2012	M12	         0.3	
JTU000000SO0000000OSR         	2012	M13	         3.0	
JTU000000SO0000000OSR         	2013	M01	         0.4	
JTU000000SO0000000OSR         	2013	M02	         0.2	
JTU000000SO0000000OSR         	2013	M03	         0.2	
JTU000000SO0000000OSR         	2013	M04	         0.2	
JTU000000SO0000000OSR         	2013	M05	         0.3	
JTU000000SO0000000OSR         	2013	M06	         0.3	
JTU000000SO0000000OSR         	2013	M07	         0.3	
JTU000000SO0000000OSR         	2013	M08	         0.3	
JTU000000SO0000000OSR         	2013	M09	         0.2	
JTU000000SO0000000OSR         	2013	M10	         0.2	
JTU000000SO0000000OSR         	2013	M11	         0.2	
JTU000000SO0000000OSR         	2013	M12	         0.3	
JTU000000SO0000000OSR         	2013	M13	         3.1	
JTU000000SO0000000OSR         	2014	M01	         0.3	
JTU000000SO0000000OSR         	2014	M02	         0.2	
JTU000000SO0000000OSR         	2014	M03	         0.2	
JTU000000SO0000000OSR         	2014	M04	         0.2	
JTU000000SO0000000OSR         	2014	M05	         0.3	
JTU000000SO0000000OSR         	2014	M06	         0.3	
JTU000000SO0000000OSR         	2014	M07	         0.3	
JTU000000SO0000000OSR         	2014	M08	         0.3	
JTU000000SO0000000OSR         	2014	M09	         0.3	
JTU000000SO0000000OSR         	2014	M10	         0.3	
JTU000000SO0000000OSR         	2014	M11	         0.2	
JTU000000SO0000000OSR         	2014	M12	         0.3	
JTU000000SO0000000OSR         	2014	M13	         3.4	
JTU000000SO0000000OSR         	2015	M01	         0.3	
JTU000000SO0000000OSR         	2015	M02	         0.2	
JTU000000SO0000000OSR         	2015	M03	         0.2	
JTU000000SO0000000OSR         	2015	M04	         0.2	
JTU000000SO0000000OSR         	2015	M05	         0.3	
JTU000000SO0000000OSR         	2015	M06	         0.4	
JTU000000SO0000000OSR         	2015	M07	         0.3	
JTU000000SO0000000OSR         	2015	M08	         0.3	
JTU000000SO0000000OSR         	2015	M09	         0.3	
JTU000000SO0000000OSR         	2015	M10	         0.3	
JTU000000SO0000000OSR         	2015	M11	         0.3	
JTU000000SO0000000OSR         	2015	M12	         0.3	
JTU000000SO0000000OSR         	2015	M13	         3.4	
JTU000000SO0000000OSR         	2016	M01	         0.3	
JTU000000SO0000000OSR         	2016	M02	         0.2	
JTU000000SO0000000OSR         	2016	M03	         0.2	
JTU000000SO0000000OSR         	2016	M04	         0.3	
JTU000000SO0000000OSR         	2016	M05	         0.3	
JTU000000SO0000000OSR         	2016	M06	         0.3	
JTU000000SO0000000OSR         	2016	M07	         0.3	
JTU000000SO0000000OSR         	2016	M08	         0.3	
JTU000000SO0000000OSR         	2016	M09	         0.2	
JTU000000SO0000000OSR         	2016	M10	         0.3	
JTU000000SO0000000OSR         	2016	M11	         0.2	
JTU000000SO0000000OSR         	2016	M12	         0.3	
JTU000000SO0000000OSR         	2016	M13	         3.3	
JTU000000SO0000000OSR         	2017	M01	         0.4	
JTU000000SO0000000OSR         	2017	M02	         0.2	
JTU000000SO0000000OSR         	2017	M03	         0.2	
JTU000000SO0000000OSR         	2017	M04	         0.2	
JTU000000SO0000000OSR         	2017	M05	         0.3	
JTU000000SO0000000OSR         	2017	M06	         0.3	
JTU000000SO0000000OSR         	2017	M07	         0.2	
JTU000000SO0000000OSR         	2017	M08	         0.3	
JTU000000SO0000000OSR         	2017	M09	         0.2	
JTU000000SO0000000OSR         	2017	M10	         0.2	
JTU000000SO0000000OSR         	2017	M11	         0.2	
JTU000000SO0000000OSR         	2017	M12	         0.2	
JTU000000SO0000000OSR         	2017	M13	         3.0	
JTU000000SO0000000OSR         	2018	M01	         0.3	
JTU000000SO0000000OSR         	2018	M02	         0.2	
JTU000000SO0000000OSR         	2018	M03	         0.2	
JTU000000SO0000000OSR         	2018	M04	         0.2	
JTU000000SO0000000OSR         	2018	M05	         0.2	
JTU000000SO0000000OSR         	2018	M06	         0.3	
JTU000000SO0000000OSR         	2018	M07	         0.2	
JTU000000SO0000000OSR         	2018	M08	         0.2	
JTU000000SO0000000OSR         	2018	M09	         0.2	
JTU000000SO0000000OSR         	2018	M10	         0.2	
JTU000000SO0000000OSR         	2018	M11	         0.2	
JTU000000SO0000000OSR         	2018	M12	         0.2	
JTU000000SO0000000OSR         	2018	M13	         2.7	
JTU000000SO0000000OSR         	2019	M01	         0.3	
JTU000000SO0000000OSR         	2019	M02	         0.2	
JTU000000SO0000000OSR         	2019	M03	         0.2	
JTU000000SO0000000OSR         	2019	M04	         0.2	
JTU000000SO0000000OSR         	2019	M05	         0.2	
JTU000000SO0000000OSR         	2019	M06	         0.2	
JTU000000SO0000000OSR         	2019	M07	         0.2	
JTU000000SO0000000OSR         	2019	M08	         0.2	
JTU000000SO0000000OSR         	2019	M09	         0.2	
JTU000000SO0000000OSR         	2019	M10	         0.2	
JTU000000SO0000000OSR         	2019	M11	         0.2	
JTU000000SO0000000OSR         	2019	M12	         0.2	
JTU000000SO0000000OSR         	2019	M13	         2.7	
JTU000000SO0000000OSR         	2020	M01	         0.3	C
JTU000000SO0000000OSR         	2020	M02	         0.2	
JTU000000SO0000000OSR         	2020	M03	         0.2	
JTU000000SO0000000OSR         	2020	M04	         0.2	
JTU000000SO0000000OSR         	2020	M05	         0.2	
JTU000000SO0000000OSR         	2020	M06	         0.2	
JTU000000SO0000000OSR         	2020	M07	         0.2	
JTU000000SO0000000OSR         	2020	M08	         0.3	
JTU000000SO0000000OSR         	2020	M09	         0.2	P
JTU000000WE0000000OSL         	2000	M12	          90	
JTU000000WE0000000OSL         	2001	M01	         116	
JTU000000WE0000000OSL         	2001	M02	          55	
JTU000000WE0000000OSL         	2001	M03	          55	
JTU000000WE0000000OSL         	2001	M04	          88	
JTU000000WE0000000OSL         	2001	M05	          48	
JTU000000WE0000000OSL         	2001	M06	          87	
JTU000000WE0000000OSL         	2001	M07	          87	
JTU000000WE0000000OSL         	2001	M08	         122	
JTU000000WE0000000OSL         	2001	M09	         100	
JTU000000WE0000000OSL         	2001	M10	          75	
JTU000000WE0000000OSL         	2001	M11	          56	
JTU000000WE0000000OSL         	2001	M12	          69	
JTU000000WE0000000OSL         	2001	M13	         958	
JTU000000WE0000000OSL         	2002	M01	         155	
JTU000000WE0000000OSL         	2002	M02	          74	
JTU000000WE0000000OSL         	2002	M03	          72	
JTU000000WE0000000OSL         	2002	M04	          91	
JTU000000WE0000000OSL         	2002	M05	          63	
JTU000000WE0000000OSL         	2002	M06	         100	
JTU000000WE0000000OSL         	2002	M07	         124	
JTU000000WE0000000OSL         	2002	M08	          74	
JTU000000WE0000000OSL         	2002	M09	          88	
JTU000000WE0000000OSL         	2002	M10	          77	
JTU000000WE0000000OSL         	2002	M11	          73	
JTU000000WE0000000OSL         	2002	M12	          90	
JTU000000WE0000000OSL         	2002	M13	        1081	
JTU000000WE0000000OSL         	2003	M01	         121	
JTU000000WE0000000OSL         	2003	M02	          54	
JTU000000WE0000000OSL         	2003	M03	          73	
JTU000000WE0000000OSL         	2003	M04	          72	
JTU000000WE0000000OSL         	2003	M05	          82	
JTU000000WE0000000OSL         	2003	M06	          81	
JTU000000WE0000000OSL         	2003	M07	          95	
JTU000000WE0000000OSL         	2003	M08	          74	
JTU000000WE0000000OSL         	2003	M09	          90	
JTU000000WE0000000OSL         	2003	M10	          80	
JTU000000WE0000000OSL         	2003	M11	          59	
JTU000000WE0000000OSL         	2003	M12	          64	
JTU000000WE0000000OSL         	2003	M13	         945	
JTU000000WE0000000OSL         	2004	M01	          96	
JTU000000WE0000000OSL         	2004	M02	          52	
JTU000000WE0000000OSL         	2004	M03	          75	
JTU000000WE0000000OSL         	2004	M04	          67	
JTU000000WE0000000OSL         	2004	M05	          93	
JTU000000WE0000000OSL         	2004	M06	          78	
JTU000000WE0000000OSL         	2004	M07	          97	
JTU000000WE0000000OSL         	2004	M08	          85	
JTU000000WE0000000OSL         	2004	M09	          68	
JTU000000WE0000000OSL         	2004	M10	          72	
JTU000000WE0000000OSL         	2004	M11	          64	
JTU000000WE0000000OSL         	2004	M12	          81	
JTU000000WE0000000OSL         	2004	M13	         928	
JTU000000WE0000000OSL         	2005	M01	         108	
JTU000000WE0000000OSL         	2005	M02	          69	
JTU000000WE0000000OSL         	2005	M03	          58	
JTU000000WE0000000OSL         	2005	M04	          65	
JTU000000WE0000000OSL         	2005	M05	          81	
JTU000000WE0000000OSL         	2005	M06	          81	
JTU000000WE0000000OSL         	2005	M07	          84	
JTU000000WE0000000OSL         	2005	M08	          92	
JTU000000WE0000000OSL         	2005	M09	          84	
JTU000000WE0000000OSL         	2005	M10	          82	
JTU000000WE0000000OSL         	2005	M11	          82	
JTU000000WE0000000OSL         	2005	M12	          99	
JTU000000WE0000000OSL         	2005	M13	         985	
JTU000000WE0000000OSL         	2006	M01	          87	
JTU000000WE0000000OSL         	2006	M02	          82	
JTU000000WE0000000OSL         	2006	M03	         112	
JTU000000WE0000000OSL         	2006	M04	          99	
JTU000000WE0000000OSL         	2006	M05	          84	
JTU000000WE0000000OSL         	2006	M06	         100	
JTU000000WE0000000OSL         	2006	M07	         102	
JTU000000WE0000000OSL         	2006	M08	         103	
JTU000000WE0000000OSL         	2006	M09	          83	
JTU000000WE0000000OSL         	2006	M10	          79	
JTU000000WE0000000OSL         	2006	M11	          70	
JTU000000WE0000000OSL         	2006	M12	          72	
JTU000000WE0000000OSL         	2006	M13	        1073	
JTU000000WE0000000OSL         	2007	M01	         123	
JTU000000WE0000000OSL         	2007	M02	          83	
JTU000000WE0000000OSL         	2007	M03	          71	
JTU000000WE0000000OSL         	2007	M04	          85	
JTU000000WE0000000OSL         	2007	M05	          77	
JTU000000WE0000000OSL         	2007	M06	         101	
JTU000000WE0000000OSL         	2007	M07	          96	
JTU000000WE0000000OSL         	2007	M08	          89	
JTU000000WE0000000OSL         	2007	M09	          83	
JTU000000WE0000000OSL         	2007	M10	          65	
JTU000000WE0000000OSL         	2007	M11	         103	
JTU000000WE0000000OSL         	2007	M12	          85	
JTU000000WE0000000OSL         	2007	M13	        1061	
JTU000000WE0000000OSL         	2008	M01	          78	
JTU000000WE0000000OSL         	2008	M02	          65	
JTU000000WE0000000OSL         	2008	M03	         102	
JTU000000WE0000000OSL         	2008	M04	          88	
JTU000000WE0000000OSL         	2008	M05	          64	
JTU000000WE0000000OSL         	2008	M06	          72	
JTU000000WE0000000OSL         	2008	M07	          76	
JTU000000WE0000000OSL         	2008	M08	          82	
JTU000000WE0000000OSL         	2008	M09	          72	
JTU000000WE0000000OSL         	2008	M10	          86	
JTU000000WE0000000OSL         	2008	M11	          68	
JTU000000WE0000000OSL         	2008	M12	          75	
JTU000000WE0000000OSL         	2008	M13	         928	
JTU000000WE0000000OSL         	2009	M01	          79	
JTU000000WE0000000OSL         	2009	M02	          47	
JTU000000WE0000000OSL         	2009	M03	          57	
JTU000000WE0000000OSL         	2009	M04	          73	
JTU000000WE0000000OSL         	2009	M05	          60	
JTU000000WE0000000OSL         	2009	M06	          76	
JTU000000WE0000000OSL         	2009	M07	          63	
JTU000000WE0000000OSL         	2009	M08	          64	
JTU000000WE0000000OSL         	2009	M09	          80	
JTU000000WE0000000OSL         	2009	M10	          88	
JTU000000WE0000000OSL         	2009	M11	          57	
JTU000000WE0000000OSL         	2009	M12	          69	
JTU000000WE0000000OSL         	2009	M13	         813	
JTU000000WE0000000OSL         	2010	M01	          98	
JTU000000WE0000000OSL         	2010	M02	          71	
JTU000000WE0000000OSL         	2010	M03	          90	
JTU000000WE0000000OSL         	2010	M04	          70	
JTU000000WE0000000OSL         	2010	M05	          72	
JTU000000WE0000000OSL         	2010	M06	          83	
JTU000000WE0000000OSL         	2010	M07	          89	
JTU000000WE0000000OSL         	2010	M08	          68	
JTU000000WE0000000OSL         	2010	M09	          62	
JTU000000WE0000000OSL         	2010	M10	          44	
JTU000000WE0000000OSL         	2010	M11	          55	
JTU000000WE0000000OSL         	2010	M12	          85	
JTU000000WE0000000OSL         	2010	M13	         887	
JTU000000WE0000000OSL         	2011	M01	          83	
JTU000000WE0000000OSL         	2011	M02	          59	
JTU000000WE0000000OSL         	2011	M03	          61	
JTU000000WE0000000OSL         	2011	M04	          72	
JTU000000WE0000000OSL         	2011	M05	          79	
JTU000000WE0000000OSL         	2011	M06	          73	
JTU000000WE0000000OSL         	2011	M07	          76	
JTU000000WE0000000OSL         	2011	M08	          62	
JTU000000WE0000000OSL         	2011	M09	          66	
JTU000000WE0000000OSL         	2011	M10	          61	
JTU000000WE0000000OSL         	2011	M11	          56	
JTU000000WE0000000OSL         	2011	M12	          66	
JTU000000WE0000000OSL         	2011	M13	         814	
JTU000000WE0000000OSL         	2012	M01	          71	
JTU000000WE0000000OSL         	2012	M02	          55	
JTU000000WE0000000OSL         	2012	M03	          71	
JTU000000WE0000000OSL         	2012	M04	          76	
JTU000000WE0000000OSL         	2012	M05	          89	
JTU000000WE0000000OSL         	2012	M06	          80	
JTU000000WE0000000OSL         	2012	M07	          98	
JTU000000WE0000000OSL         	2012	M08	          72	
JTU000000WE0000000OSL         	2012	M09	          63	
JTU000000WE0000000OSL         	2012	M10	          70	
JTU000000WE0000000OSL         	2012	M11	          59	
JTU000000WE0000000OSL         	2012	M12	          67	
JTU000000WE0000000OSL         	2012	M13	         871	
JTU000000WE0000000OSL         	2013	M01	          96	
JTU000000WE0000000OSL         	2013	M02	          55	
JTU000000WE0000000OSL         	2013	M03	          72	
JTU000000WE0000000OSL         	2013	M04	          76	
JTU000000WE0000000OSL         	2013	M05	          82	
JTU000000WE0000000OSL         	2013	M06	         103	
JTU000000WE0000000OSL         	2013	M07	          88	
JTU000000WE0000000OSL         	2013	M08	          97	
JTU000000WE0000000OSL         	2013	M09	          66	
JTU000000WE0000000OSL         	2013	M10	          70	
JTU000000WE0000000OSL         	2013	M11	          58	
JTU000000WE0000000OSL         	2013	M12	          67	
JTU000000WE0000000OSL         	2013	M13	         930	
JTU000000WE0000000OSL         	2014	M01	          73	
JTU000000WE0000000OSL         	2014	M02	          86	
JTU000000WE0000000OSL         	2014	M03	          63	
JTU000000WE0000000OSL         	2014	M04	          74	
JTU000000WE0000000OSL         	2014	M05	          66	
JTU000000WE0000000OSL         	2014	M06	          78	
JTU000000WE0000000OSL         	2014	M07	          78	
JTU000000WE0000000OSL         	2014	M08	          87	
JTU000000WE0000000OSL         	2014	M09	          88	
JTU000000WE0000000OSL         	2014	M10	          79	
JTU000000WE0000000OSL         	2014	M11	          77	
JTU000000WE0000000OSL         	2014	M12	          94	
JTU000000WE0000000OSL         	2014	M13	         943	
JTU000000WE0000000OSL         	2015	M01	          88	
JTU000000WE0000000OSL         	2015	M02	          61	
JTU000000WE0000000OSL         	2015	M03	          87	
JTU000000WE0000000OSL         	2015	M04	          78	
JTU000000WE0000000OSL         	2015	M05	          82	
JTU000000WE0000000OSL         	2015	M06	         100	
JTU000000WE0000000OSL         	2015	M07	          78	
JTU000000WE0000000OSL         	2015	M08	          97	
JTU000000WE0000000OSL         	2015	M09	          83	
JTU000000WE0000000OSL         	2015	M10	          74	
JTU000000WE0000000OSL         	2015	M11	          74	
JTU000000WE0000000OSL         	2015	M12	          76	
JTU000000WE0000000OSL         	2015	M13	         978	
JTU000000WE0000000OSL         	2016	M01	         134	
JTU000000WE0000000OSL         	2016	M02	         101	
JTU000000WE0000000OSL         	2016	M03	          69	
JTU000000WE0000000OSL         	2016	M04	          79	
JTU000000WE0000000OSL         	2016	M05	          73	
JTU000000WE0000000OSL         	2016	M06	          90	
JTU000000WE0000000OSL         	2016	M07	          83	
JTU000000WE0000000OSL         	2016	M08	          67	
JTU000000WE0000000OSL         	2016	M09	          82	
JTU000000WE0000000OSL         	2016	M10	          76	
JTU000000WE0000000OSL         	2016	M11	          66	
JTU000000WE0000000OSL         	2016	M12	          90	
JTU000000WE0000000OSL         	2016	M13	        1010	
JTU000000WE0000000OSL         	2017	M01	          95	
JTU000000WE0000000OSL         	2017	M02	          75	
JTU000000WE0000000OSL         	2017	M03	          83	
JTU000000WE0000000OSL         	2017	M04	          86	
JTU000000WE0000000OSL         	2017	M05	          79	
JTU000000WE0000000OSL         	2017	M06	          94	
JTU000000WE0000000OSL         	2017	M07	          91	
JTU000000WE0000000OSL         	2017	M08	          91	
JTU000000WE0000000OSL         	2017	M09	          73	
JTU000000WE0000000OSL         	2017	M10	          72	
JTU000000WE0000000OSL         	2017	M11	          62	
JTU000000WE0000000OSL         	2017	M12	          63	
JTU000000WE0000000OSL         	2017	M13	         964	
JTU000000WE0000000OSL         	2018	M01	          99	
JTU000000WE0000000OSL         	2018	M02	          78	
JTU000000WE0000000OSL         	2018	M03	          86	
JTU000000WE0000000OSL         	2018	M04	          73	
JTU000000WE0000000OSL         	2018	M05	          81	
JTU000000WE0000000OSL         	2018	M06	         106	
JTU000000WE0000000OSL         	2018	M07	         112	
JTU000000WE0000000OSL         	2018	M08	          67	
JTU000000WE0000000OSL         	2018	M09	          73	
JTU000000WE0000000OSL         	2018	M10	          87	
JTU000000WE0000000OSL         	2018	M11	          49	
JTU000000WE0000000OSL         	2018	M12	          62	
JTU000000WE0000000OSL         	2018	M13	         973	
JTU000000WE0000000OSL         	2019	M01	          87	
JTU000000WE0000000OSL         	2019	M02	          65	
JTU000000WE0000000OSL         	2019	M03	          81	
JTU000000WE0000000OSL         	2019	M04	          89	
JTU000000WE0000000OSL         	2019	M05	          63	
JTU000000WE0000000OSL         	2019	M06	          89	
JTU000000WE0000000OSL         	2019	M07	         112	
JTU000000WE0000000OSL         	2019	M08	          70	
JTU000000WE0000000OSL         	2019	M09	          69	
JTU000000WE0000000OSL         	2019	M10	          94	
JTU000000WE0000000OSL         	2019	M11	          73	
JTU000000WE0000000OSL         	2019	M12	          80	
JTU000000WE0000000OSL         	2019	M13	         972	
JTU000000WE0000000OSL         	2020	M01	         107	C
JTU000000WE0000000OSL         	2020	M02	          65	
JTU000000WE0000000OSL         	2020	M03	          94	
JTU000000WE0000000OSL         	2020	M04	          90	
JTU000000WE0000000OSL         	2020	M05	          68	
JTU000000WE0000000OSL         	2020	M06	          96	
JTU000000WE0000000OSL         	2020	M07	          93	
JTU000000WE0000000OSL         	2020	M08	          75	
JTU000000WE0000000OSL         	2020	M09	          67	P
JTU000000WE0000000OSR         	2000	M12	         0.3	
JTU000000WE0000000OSR         	2001	M01	         0.4	
JTU000000WE0000000OSR         	2001	M02	         0.2	
JTU000000WE0000000OSR         	2001	M03	         0.2	
JTU000000WE0000000OSR         	2001	M04	         0.3	
JTU000000WE0000000OSR         	2001	M05	         0.2	
JTU000000WE0000000OSR         	2001	M06	         0.3	
JTU000000WE0000000OSR         	2001	M07	         0.3	
JTU000000WE0000000OSR         	2001	M08	         0.4	
JTU000000WE0000000OSR         	2001	M09	         0.3	
JTU000000WE0000000OSR         	2001	M10	         0.3	
JTU000000WE0000000OSR         	2001	M11	         0.2	
JTU000000WE0000000OSR         	2001	M12	         0.2	
JTU000000WE0000000OSR         	2001	M13	         3.3	
JTU000000WE0000000OSR         	2002	M01	         0.6	
JTU000000WE0000000OSR         	2002	M02	         0.3	
JTU000000WE0000000OSR         	2002	M03	         0.3	
JTU000000WE0000000OSR         	2002	M04	         0.3	
JTU000000WE0000000OSR         	2002	M05	         0.2	
JTU000000WE0000000OSR         	2002	M06	         0.3	
JTU000000WE0000000OSR         	2002	M07	         0.4	
JTU000000WE0000000OSR         	2002	M08	         0.3	
JTU000000WE0000000OSR         	2002	M09	         0.3	
JTU000000WE0000000OSR         	2002	M10	         0.3	
JTU000000WE0000000OSR         	2002	M11	         0.3	
JTU000000WE0000000OSR         	2002	M12	         0.3	
JTU000000WE0000000OSR         	2002	M13	         3.8	
JTU000000WE0000000OSR         	2003	M01	         0.4	
JTU000000WE0000000OSR         	2003	M02	         0.2	
JTU000000WE0000000OSR         	2003	M03	         0.3	
JTU000000WE0000000OSR         	2003	M04	         0.3	
JTU000000WE0000000OSR         	2003	M05	         0.3	
JTU000000WE0000000OSR         	2003	M06	         0.3	
JTU000000WE0000000OSR         	2003	M07	         0.3	
JTU000000WE0000000OSR         	2003	M08	         0.3	
JTU000000WE0000000OSR         	2003	M09	         0.3	
JTU000000WE0000000OSR         	2003	M10	         0.3	
JTU000000WE0000000OSR         	2003	M11	         0.2	
JTU000000WE0000000OSR         	2003	M12	         0.2	
JTU000000WE0000000OSR         	2003	M13	         3.3	
JTU000000WE0000000OSR         	2004	M01	         0.3	
JTU000000WE0000000OSR         	2004	M02	         0.2	
JTU000000WE0000000OSR         	2004	M03	         0.3	
JTU000000WE0000000OSR         	2004	M04	         0.2	
JTU000000WE0000000OSR         	2004	M05	         0.3	
JTU000000WE0000000OSR         	2004	M06	         0.3	
JTU000000WE0000000OSR         	2004	M07	         0.3	
JTU000000WE0000000OSR         	2004	M08	         0.3	
JTU000000WE0000000OSR         	2004	M09	         0.2	
JTU000000WE0000000OSR         	2004	M10	         0.2	
JTU000000WE0000000OSR         	2004	M11	         0.2	
JTU000000WE0000000OSR         	2004	M12	         0.3	
JTU000000WE0000000OSR         	2004	M13	         3.2	
JTU000000WE0000000OSR         	2005	M01	         0.4	
JTU000000WE0000000OSR         	2005	M02	         0.2	
JTU000000WE0000000OSR         	2005	M03	         0.2	
JTU000000WE0000000OSR         	2005	M04	         0.2	
JTU000000WE0000000OSR         	2005	M05	         0.3	
JTU000000WE0000000OSR         	2005	M06	         0.3	
JTU000000WE0000000OSR         	2005	M07	         0.3	
JTU000000WE0000000OSR         	2005	M08	         0.3	
JTU000000WE0000000OSR         	2005	M09	         0.3	
JTU000000WE0000000OSR         	2005	M10	         0.3	
JTU000000WE0000000OSR         	2005	M11	         0.3	
JTU000000WE0000000OSR         	2005	M12	         0.3	
JTU000000WE0000000OSR         	2005	M13	         3.3	
JTU000000WE0000000OSR         	2006	M01	         0.3	
JTU000000WE0000000OSR         	2006	M02	         0.3	
JTU000000WE0000000OSR         	2006	M03	         0.4	
